soldprice,size,monthly_fee,agent,municipality,municipality_tax_rate,Number of rooms,House type,Asking price,Balcony,Construction year,Operating cost,Letting form,Floor Number,Lift Availability,year
1720000,65.5,4392.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1495000.0,0.0,1971.0,4400.0,Right of residence,3.0,0.0,2021
2800000,66.0,4195.0,BostadsForm,Göteborgs kommun,21.12,3.0,Apartment,2750000.0,0.0,1958.0,4800.0,Right of residence,2.0,0.0,2021
1950000,67.0,4594.0,Mäklarhuset,Skövde kommun,21.61,2.0,Apartment,1895000.0,0.0,1872.0,2400.0,Right of residence,3.0,0.0,2021
2200000,68.0,3132.0,Fastighetsbyrån,Tjörns kommun,21.71,3.0,Villa,2100000.0,0.0,1978.0,31506.0,Right of ownership,2.0,0.0,2021
1715000,70.0,3843.0,Fastighetsbyrån,Alingsås kommun,21.36,2.0,Apartment,1650000.0,1.0,1981.0,3360.0,Right of residence,2.0,0.0,2021
1700000,69.5,3867.0,Fastighetsbyrån,Göteborgs kommun,21.12,3.0,Apartment,1700000.0,0.0,1961.0,4400.0,Right of residence,1.0,0.0,2021
3600000,67.0,3132.0,Bjurfors,Marks kommun,21.51,4.0,Villa,3500000.0,0.0,1994.0,41478.0,Right of ownership,2.0,0.0,2021
2900000,68.0,5037.0,Svensk,Lerums kommun,20.65,3.0,Apartment,2450000.0,1.0,2006.0,4400.0,Right of residence,2.0,1.0,2021
3300000,67.5,4383.0,Bjurfors,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,1.0,1956.0,4400.0,Right of residence,1.0,0.0,2021
2950000,66.0,3731.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,2750000.0,1.0,1961.0,5900.0,Right of residence,3.0,0.0,2021
2100000,65.1,4807.0,ERA,Härryda kommun,20.5,2.0,Apartment,2050000.0,0.0,1990.0,8800.0,Right of residence,2.0,0.0,2021
2850000,69.0,4748.0,Fastighetsbyrån,Göteborgs kommun,21.12,3.0,Apartment,2745000.0,1.0,1958.0,5447.0,Right of residence,10.0,1.0,2021
4800000,66.0,3950.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,3750000.0,1.0,2015.0,4800.0,Right of residence,6.0,1.0,2021
1550000,66.1,4653.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1495000.0,1.0,1972.0,3600.0,Right of residence,5.0,1.0,2021
2700000,70.0,5033.0,HusmanHagberg,Borås kommun,21.31,3.0,Apartment,2700000.0,1.0,2008.0,5900.0,Right of residence,8.0,1.0,2021
4950000,70.0,2873.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,4350000.0,1.0,1934.0,5400.0,Right of residence,3.0,1.0,2021
4050000,70.0,4936.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,3480000.0,1.0,1951.0,4860.0,Right of residence,4.0,1.0,2021
2030000,68.0,5070.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,1690000.0,1.0,1969.0,4320.0,Right of residence,1.0,0.0,2021
2875000,66.0,3934.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,2495000.0,0.0,1944.0,4800.0,Right of residence,0.0,0.0,2021
2300000,70.0,3132.0,Mäklarhuset,Borås kommun,21.31,3.0,Villa,2450000.0,0.0,1964.0,21785.0,Right of ownership,2.0,0.0,2021
415000,69.5,4897.0,Fastighetsbyrån,Vänersborgs kommun,22.21,3.0,Apartment,550000.0,1.0,1954.0,2458.0,Right of residence,2.0,0.0,2021
4600000,68.8,3343.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,4600000.0,0.0,2000.0,3840.0,Right of residence,4.0,1.0,2021
2990000,68.0,3534.0,Gofab,Tjörns kommun,21.71,3.0,Apartment,2990000.0,0.0,2022.0,4400.0,Right of residence,2.0,0.0,2021
2520000,67.0,4477.0,ERA,Kungälvs kommun,21.44,2.0,Apartment,2275000.0,0.0,2005.0,3600.0,Right of residence,2.0,0.0,2021
1580000,65.5,5108.0,Mäklarhuset,Bollebygds kommun,21.59,2.0,Apartment,1450000.0,0.0,1961.0,6984.0,Right of residence,2.0,0.0,2021
3625000,67.3,4262.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,3090000.0,1.0,2006.0,4400.0,Right of residence,4.0,1.0,2021
4200000,70.0,3132.0,HusmanHagberg,Göteborgs kommun,21.12,4.0,Villa,3895000.0,0.0,1952.0,25700.0,Right of ownership,2.0,0.0,2021
3800000,66.0,3547.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3495000.0,0.0,2013.0,7460.0,Right of residence,2.0,0.0,2021
4000000,66.0,3427.0,Västsvenska,Göteborgs kommun,21.12,3.0,Apartment,3695000.0,0.0,2011.0,4200.0,Right of residence,2.0,0.0,2021
1980000,70.0,4243.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1950000.0,1.0,1967.0,4800.0,Right of residence,2.0,0.0,2021
840000,70.0,5192.0,Svensk,Vänersborgs kommun,22.21,2.0,Apartment,675000.0,0.0,1993.0,3600.0,Right of residence,0.0,1.0,2021
2400000,70.0,3132.0,Svensk,Stenungsunds kommun,21.64,4.0,Villa,1995000.0,0.0,1958.0,31033.0,Right of ownership,2.0,0.0,2021
2400000,70.0,3132.0,Länsförsäkringar,Uddevalla kommun,22.16,4.0,Villa,2400000.0,0.0,1951.0,28910.0,Right of ownership,2.0,0.0,2021
5000000,70.0,4013.0,Reveny,Göteborgs kommun,21.12,2.0,Apartment,4450000.0,1.0,2015.0,5300.0,Right of residence,2.0,0.0,2021
1580000,65.2,4688.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,1595000.0,1.0,1961.0,11400.0,Right of residence,1.0,0.0,2021
750000,67.0,5262.0,Fastighetsbyrån,Skövde kommun,21.61,3.0,Apartment,850000.0,1.0,1954.0,4903.0,Right of residence,3.0,1.0,2021
1350000,66.1,4580.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,1350000.0,0.0,1973.0,4400.0,Right of residence,2.0,0.0,2021
1695000,68.0,3310.0,Fastighetsbyrån,Trollhättans kommun,22.36,2.5,Apartment,1695000.0,1.0,1944.0,4200.0,Right of residence,1.0,0.0,2021
4000000,68.0,2853.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1947.0,4896.0,Right of residence,1.0,0.0,2021
3250000,70.0,3132.0,Svensk,Skövde kommun,21.61,3.0,Villa,3250000.0,0.0,2018.0,10600.0,Right of ownership,2.0,0.0,2021
820000,70.0,3132.0,Svensk,Kungälvs kommun,21.44,2.0,Villa,820000.0,0.0,1968.0,4400.0,Right of ownership,2.0,0.0,2021
2600000,66.0,4777.0,Svensk,Ale kommun,21.87,3.0,Apartment,1995000.0,0.0,1961.0,4200.0,Right of residence,1.0,0.0,2021
2400000,68.5,4576.0,Länsförsäkringar,Kungälvs kommun,21.44,2.0,Apartment,2195000.0,0.0,1980.0,3000.0,Right of residence,1.0,0.0,2021
1090000,66.0,3837.0,Fastighetsbyrån,Marks kommun,21.51,2.0,Apartment,1095000.0,0.0,1987.0,11100.0,Right of residence,1.0,0.0,2021
1100000,69.0,4230.0,Fastighetsbyrån,Orust kommun,22.61,2.0,Apartment,825000.0,0.0,1987.0,10000.0,Right of residence,1.0,0.0,2021
6100000,69.0,3132.0,Länsförsäkringar,Mölndals kommun,20.51,4.0,Villa,5500000.0,0.0,1944.0,37850.0,Right of ownership,2.0,0.0,2021
1480000,70.0,5115.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1475000.0,0.0,2007.0,7800.0,Right of residence,2.0,0.0,2021
3385000,70.0,3132.0,Svensk,Ale kommun,21.87,2.0,Villa,3300000.0,0.0,1950.0,28871.0,Right of ownership,2.0,0.0,2021
5700000,67.0,1950.0,Bjurfors,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1875.0,4400.0,Right of residence,2.0,0.0,2021
2700000,70.0,3589.0,Svensk,Mölndals kommun,20.51,3.0,Apartment,1995000.0,0.0,1960.0,4400.0,Right of residence,2.0,0.0,2021
2000000,69.0,5550.0,HusmanHagberg,Kungälvs kommun,21.44,2.0,Apartment,1895000.0,1.0,1985.0,2400.0,Right of residence,3.0,1.0,2021
4760000,66.0,3787.0,Alvhem,Göteborgs kommun,21.12,3.0,Apartment,4050000.0,0.0,1925.0,4846.0,Right of residence,1.0,0.0,2021
4050000,65.5,4627.0,Bjurfors,Göteborgs kommun,21.12,3.0,Apartment,3495000.0,0.0,1900.0,2400.0,Right of residence,2.0,0.0,2021
1475000,66.0,5948.0,Länsförsäkringar,Strömstads kommun,21.91,2.0,Apartment,1495000.0,1.0,1990.0,9828.0,Right of residence,1.0,1.0,2021
2150000,70.0,3132.0,Mäklarhuset,Tidaholms kommun,22.07,4.0,Villa,1590000.0,0.0,1992.0,24349.0,Right of ownership,2.0,0.0,2021
2150000,68.5,3996.0,Fastighetsbyrån,Uddevalla kommun,22.16,3.0,Apartment,2195000.0,0.0,2019.0,4400.0,Right of residence,5.0,1.0,2021
2550000,66.0,4486.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,2190000.0,0.0,1916.0,4200.0,Right of residence,1.0,0.0,2021
4380000,66.0,3516.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,4250000.0,0.0,1905.0,4400.0,Right of residence,2.0,0.0,2021
2850000,76.5,3995.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,2695000.0,1.0,1964.0,4800.0,Right of residence,2.0,0.0,2022
2720000,75.0,3132.0,Fastighetsbyrån,Uddevalla kommun,22.16,3.0,Villa,2595000.0,0.0,1960.0,4400.0,Right of ownership,2.0,0.0,2022
3120000,77.0,4544.0,Erik,Mölndals kommun,20.51,3.0,Apartment,2550000.0,1.0,1970.0,6500.0,Right of residence,1.0,0.0,2022
2025000,75.0,3403.0,Fastighetsbyrån,Marks kommun,21.51,3.0,Apartment,1875000.0,0.0,2007.0,9783.0,Right of residence,1.0,1.0,2022
2425000,77.0,4463.0,Fastighetsbyrån,Uddevalla kommun,22.16,3.0,Apartment,2425000.0,0.0,2022.0,4400.0,Right of residence,1.0,1.0,2022
4225000,75.0,3579.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1961.0,4400.0,Right of residence,2.0,0.0,2022
4700000,75.0,3132.0,HusmanHagberg,Göteborgs kommun,21.12,3.0,Villa,1995000.0,0.0,1962.0,23690.0,Right of ownership,2.0,0.0,2022
2425000,77.0,4463.0,Fastighetsbyrån,Uddevalla kommun,22.16,3.0,Apartment,2425000.0,0.0,1961.0,4400.0,Right of residence,1.0,1.0,2022
3400000,75.5,4825.0,Bjurfors,Härryda kommun,20.5,3.0,Apartment,2850000.0,1.0,1959.0,4992.0,Right of residence,1.0,1.0,2022
2295000,78.0,3640.0,Svenska,Stenungsunds kommun,21.64,4.0,Apartment,2295000.0,0.0,2021.0,13200.0,Right of residence,1.0,0.0,2022
2850000,78.0,4590.0,Fastighetsbyrån,Mölndals kommun,20.51,3.0,Apartment,2395000.0,1.0,1961.0,6940.0,Right of residence,1.0,0.0,2022
475000,77.0,4744.0,Entré,Trollhättans kommun,22.36,3.0,Apartment,475000.0,0.0,1968.0,4200.0,Right of residence,1.0,0.0,2022
3450000,75.0,4500.0,Bjurfors,Mölndals kommun,20.51,3.0,Apartment,2995000.0,1.0,1948.0,6000.0,Right of residence,2.0,0.0,2022
1630000,76.0,4799.0,HusmanHagberg,Borås kommun,21.31,3.0,Apartment,1295000.0,1.0,1962.0,5264.0,Right of residence,1.0,1.0,2022
4950000,78.0,3438.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,4250000.0,1.0,1979.0,4860.0,Right of residence,5.0,1.0,2022
1350000,76.0,3132.0,Fastighetsbyrån,Strömstads kommun,21.91,4.0,Villa,1395000.0,0.0,1968.0,27100.0,Right of ownership,2.0,0.0,2022
4600000,79.0,3132.0,Fastighetsbyrån,Göteborgs kommun,21.12,4.0,House,4150000.0,0.0,1946.0,28150.0,Land right,2.0,0.0,2022
450000,78.0,3132.0,Flinks,Bengtsfors kommun,22.92,6.0,Villa,475000.0,0.0,1946.0,39600.0,Right of ownership,2.0,0.0,2022
2450000,76.0,4812.0,ERA,Härryda kommun,20.5,3.0,Apartment,2585000.0,0.0,1966.0,1200.0,Right of residence,1.0,0.0,2022
4510000,77.0,3689.0,Lundin,Göteborgs kommun,21.12,2.5,Apartment,3890000.0,0.0,1936.0,5388.0,Right of residence,1.0,0.0,2022
4550000,79.0,3768.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,4150000.0,0.0,2018.0,8520.0,Right of residence,1.0,1.0,2022
1895000,77.0,3604.0,Fastighetsbyrån,Vänersborgs kommun,22.21,3.0,Apartment,1895000.0,1.0,2022.0,7498.0,Right of residence,4.0,1.0,2022
1000000,68.0,4255.0,Länsförsäkringar,Borås kommun,21.31,3.0,Apartment,995000.0,1.0,1956.0,4800.0,Right of residence,3.0,1.0,2021
2200000,66.0,3609.0,Länsförsäkringar,Mölndals kommun,20.51,3.0,Apartment,2095000.0,1.0,1967.0,4800.0,Right of residence,3.0,0.0,2021
7600000,68.0,3728.0,Erik,Göteborgs kommun,21.12,2.5,Apartment,6550000.0,0.0,1914.0,6700.0,Right of residence,1.0,1.0,2021
3750000,66.0,3516.0,Alvhem,Göteborgs kommun,21.12,2.5,Apartment,3195000.0,0.0,1928.0,4400.0,Right of residence,3.0,0.0,2021
1950000,66.0,4127.0,ERA,Vänersborgs kommun,22.21,2.0,Apartment,1995000.0,0.0,2018.0,4800.0,Right of residence,2.0,0.0,2021
1900000,70.0,3132.0,Fastighetsbyrån,Sotenäs kommun,21.99,5.0,Villa,1800000.0,0.0,1968.0,33148.0,Right of ownership,2.0,0.0,2021
1700000,68.5,4512.0,SkandiaMäklarna,Göteborgs kommun,21.12,2.0,Apartment,1795000.0,1.0,1971.0,3480.0,Right of residence,2.0,0.0,2021
4800000,69.2,3354.0,Erik,Göteborgs kommun,21.12,2.5,Apartment,4495000.0,1.0,2000.0,4860.0,Right of residence,4.0,1.0,2021
1800000,65.2,3959.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1695000.0,1.0,1972.0,2700.0,Right of residence,2.0,0.0,2021
3600000,70.0,4175.0,Erik,Mölndals kommun,20.51,3.0,Apartment,3150000.0,1.0,1957.0,4860.0,Right of residence,3.0,0.0,2021
2330000,67.0,4291.0,Fastighetsbyrån,Stenungsunds kommun,21.64,2.5,Apartment,2250000.0,0.0,2012.0,4400.0,Right of residence,1.0,0.0,2021
1560000,66.5,3401.0,Fastighetsbyrån,Alingsås kommun,21.36,2.0,Apartment,1300000.0,1.0,1974.0,4200.0,Right of residence,1.0,0.0,2021
550000,67.0,3132.0,Fastighetsbyrån,Färgelanda kommun,22.91,3.0,Villa,475000.0,0.0,1978.0,14500.0,Right of ownership,2.0,0.0,2021
820000,68.5,4809.0,Broberg,Skara kommun,21.5,2.0,Apartment,725000.0,1.0,1991.0,4200.0,Right of residence,2.0,0.0,2021
2125000,67.0,3132.0,Fastighetsbyrån,Lilla Edets kommun,22.37,2.0,Villa,1795000.0,0.0,1922.0,12900.0,Right of ownership,2.0,0.0,2021
1790000,65.5,3386.0,Fastighetsbyrån,Alingsås kommun,21.36,2.0,Apartment,1790000.0,1.0,1974.0,4200.0,Right of residence,1.0,0.0,2021
455000,68.0,2550.0,Fastighetsbyrån,Töreboda kommun,21.72,2.0,Apartment,375000.0,1.0,1972.0,14950.0,Right of residence,3.0,0.0,2021
3675000,67.0,3489.0,Bjurfors,Härryda kommun,20.5,2.0,Apartment,3500000.0,1.0,2003.0,4400.0,Right of residence,3.0,1.0,2021
2090000,67.0,4264.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,1780000.0,1.0,1971.0,5580.0,Right of residence,3.0,0.0,2021
1495000,68.5,4432.0,Ny,Göteborgs kommun,21.12,2.0,Apartment,1495000.0,1.0,1973.0,3510.0,Right of residence,2.0,0.0,2021
2250000,68.0,3698.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,2150000.0,1.0,1962.0,4800.0,Right of residence,8.0,1.0,2021
4150000,69.0,3873.0,Bjurfors,Mölndals kommun,20.51,3.0,Apartment,3850000.0,1.0,2017.0,8700.0,Right of residence,2.0,1.0,2021
3950000,70.0,4027.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1961.0,4200.0,Right of residence,3.0,0.0,2021
2235000,66.0,4184.0,Svensk,Mölndals kommun,20.51,2.0,Apartment,2150000.0,1.0,1971.0,3000.0,Right of residence,1.0,0.0,2021
1600000,65.4,4729.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1595000.0,1.0,1969.0,2400.0,Right of residence,2.0,1.0,2021
4100000,66.0,3279.0,Stadshem,Göteborgs kommun,21.12,2.0,Apartment,3795000.0,1.0,1961.0,6600.0,Right of residence,2.0,0.0,2021
4950000,67.0,3596.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,4450000.0,1.0,1905.0,4400.0,Right of residence,3.0,1.0,2021
2250000,68.5,4024.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,1.0,1968.0,4200.0,Right of residence,1.0,0.0,2021
2530000,68.0,3132.0,Länsförsäkringar,Härryda kommun,20.5,4.0,Villa,2200000.0,0.0,1936.0,31104.0,Right of ownership,2.0,0.0,2021
2360000,68.0,3725.0,MOHV,Göteborgs kommun,21.12,3.0,Apartment,2150000.0,1.0,1962.0,4400.0,Right of residence,10.0,1.0,2021
4165000,70.0,3191.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3790000.0,1.0,1978.0,1740.0,Right of residence,3.0,0.0,2021
710000,69.0,4816.0,Bostadsbutiken,Uddevalla kommun,22.16,2.0,Apartment,795000.0,1.0,1964.0,4400.0,Right of residence,2.0,0.0,2021
3500000,70.0,3539.0,Svensk,Mölndals kommun,20.51,2.0,Apartment,3195000.0,1.0,1984.0,3000.0,Right of residence,3.0,1.0,2021
3800000,66.0,4040.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3390000.0,1.0,1971.0,4400.0,Right of residence,3.0,1.0,2021
2550000,66.5,4396.0,Länsförsäkringar,Mölndals kommun,20.51,3.0,Apartment,2275000.0,0.0,1961.0,3300.0,Right of residence,1.0,0.0,2021
2150000,69.2,3020.0,Länsförsäkringar,Strömstads kommun,21.91,3.0,Apartment,2195000.0,0.0,1961.0,7464.0,Right of residence,2.0,0.0,2021
1175000,66.0,3132.0,Fastighetsbyrån,Strömstads kommun,21.91,2.0,Villa,1095000.0,0.0,1992.0,19575.0,Right of ownership,2.0,0.0,2021
3800000,70.0,3560.0,Fastighetsbyrån,Göteborgs kommun,21.12,3.0,Apartment,3495000.0,0.0,2013.0,4400.0,Right of residence,2.0,0.0,2021
1200000,68.0,4720.0,Fastighetsbyrån,Lidköpings kommun,21.26,3.0,Apartment,875000.0,0.0,1920.0,6026.0,Right of residence,1.0,0.0,2021
2010000,70.0,3132.0,Svensk,Lilla Edets kommun,22.37,4.0,Villa,1700000.0,0.0,1980.0,20893.0,Right of ownership,2.0,0.0,2021
4500000,70.0,3755.0,Lundin,Göteborgs kommun,21.12,3.0,Apartment,4500000.0,0.0,1939.0,7020.0,Right of residence,1.0,0.0,2021
1875000,67.0,3963.0,Länsförsäkringar,Göteborgs kommun,21.12,2.5,Apartment,1850000.0,1.0,1968.0,5760.0,Right of residence,1.0,0.0,2021
660000,67.0,4733.0,Svensk,Lidköpings kommun,21.26,2.0,Apartment,650000.0,1.0,1971.0,4400.0,Right of residence,3.0,0.0,2021
2600000,69.0,4365.0,Svensk,Ulricehamns kommun,21.05,3.0,Apartment,1950000.0,1.0,2015.0,5556.0,Right of residence,7.0,1.0,2021
1850000,66.3,4256.0,Fastighetsbyrån,Uddevalla kommun,22.16,2.0,Apartment,1695000.0,1.0,2008.0,3800.0,Right of residence,4.0,1.0,2021
4725000,65.5,3325.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,4725000.0,1.0,2016.0,3000.0,Right of residence,6.0,1.0,2021
3325000,67.5,4132.0,HusmanHagberg,Göteborgs kommun,21.12,3.0,Apartment,3325000.0,0.0,1950.0,4400.0,Right of residence,3.0,0.0,2021
3690000,69.9,4409.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,3295000.0,1.0,2012.0,8580.0,Right of residence,4.0,1.0,2021
1900000,70.0,3132.0,Svensk,Vänersborgs kommun,22.21,3.0,Villa,1675000.0,0.0,1959.0,27300.0,Right of ownership,2.0,0.0,2021
1700000,66.1,4538.0,Ny,Göteborgs kommun,21.12,2.0,Apartment,1595000.0,1.0,1973.0,4900.0,Right of residence,2.0,0.0,2021
395000,67.5,4379.0,Fastighetsbyrån,Tibro kommun,21.21,3.0,Apartment,395000.0,0.0,1956.0,4400.0,Right of residence,3.0,0.0,2021
2550000,68.0,4611.0,Fastighetsbyrån,Alingsås kommun,21.36,3.0,House,2075000.0,0.0,2011.0,4800.0,Right of residence,2.0,0.0,2021
2895000,68.8,3563.0,Fastighetsbyrån,Lysekils kommun,22.46,3.0,Apartment,2895000.0,1.0,1961.0,4400.0,Right of residence,2.0,0.0,2021
1130000,68.0,4156.0,SkandiaMäklarna,Borås kommun,21.31,3.0,Apartment,1095000.0,1.0,1956.0,4400.0,Right of residence,2.0,1.0,2021
2200000,65.5,3630.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,0.0,1972.0,2400.0,Right of residence,2.0,0.0,2021
3200000,68.0,3698.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,0.0,2010.0,4200.0,Right of residence,4.0,0.0,2021
4300000,70.0,3260.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1945.0,4400.0,Right of residence,4.0,0.0,2021
220000,66.0,4744.0,Svensk,Åmåls kommun,22.46,2.0,Apartment,225000.0,0.0,1988.0,3600.0,Right of residence,2.0,1.0,2021
4350000,70.0,3517.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1961.0,3600.0,Right of residence,2.0,0.0,2021
1900000,69.0,3830.0,Svensk,Skövde kommun,21.61,3.0,Apartment,1695000.0,1.0,2016.0,6600.0,Right of residence,2.0,0.0,2021
3870000,67.0,3250.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3250000.0,0.0,1915.0,3620.0,Right of residence,2.0,0.0,2021
3925000,69.0,4273.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1946.0,3600.0,Right of residence,3.0,0.0,2021
3150000,68.0,3364.0,Erik,Mölndals kommun,20.51,3.0,Apartment,2995000.0,1.0,1958.0,4860.0,Right of residence,2.0,0.0,2021
1450000,70.0,4500.0,Länsförsäkringar,Borås kommun,21.31,3.0,Apartment,1275000.0,1.0,1961.0,5280.0,Right of residence,2.0,0.0,2021
2900000,66.6,3616.0,HusmanHagberg,Göteborgs kommun,21.12,2.0,Apartment,2900000.0,1.0,1969.0,2300.0,Right of residence,2.0,0.0,2021
3750000,69.0,3873.0,Bjurfors,Mölndals kommun,20.51,3.0,Apartment,1995000.0,0.0,2017.0,8700.0,Right of residence,2.0,0.0,2021
1100000,70.0,5840.0,Svensk,Uddevalla kommun,22.16,3.0,Apartment,1100000.0,0.0,1961.0,3864.0,Right of residence,2.0,1.0,2021
4530000,66.2,3907.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3990000.0,1.0,1985.0,3000.0,Right of residence,2.0,1.0,2021
2050000,67.0,4141.0,Svensk,Partille kommun,19.96,2.0,Apartment,1790000.0,1.0,1972.0,4400.0,Right of residence,3.0,0.0,2021
2960000,70.0,3589.0,Länsförsäkringar,Mölndals kommun,20.51,3.0,Apartment,2595000.0,1.0,1960.0,4440.0,Right of residence,3.0,0.0,2021
2900000,66.0,2362.0,ERA,Lilla Edets kommun,22.37,4.0,Villa,1895000.0,0.0,2014.0,22200.0,Right of residence,2.0,0.0,2021
1531000,66.7,3962.0,Bratting,Skövde kommun,21.61,2.0,Apartment,1295000.0,0.0,1984.0,4400.0,Right of residence,2.0,1.0,2021
1695000,66.1,4867.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1695000.0,0.0,1972.0,2640.0,Right of residence,1.0,0.0,2021
2025000,65.5,3178.0,Länsförsäkringar,Göteborgs kommun,21.12,3.0,Apartment,1795000.0,1.0,1954.0,4200.0,Right of residence,1.0,0.0,2021
3890000,69.0,5077.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,3150000.0,1.0,1945.0,3686.0,Right of residence,1.0,0.0,2021
3600000,68.0,3680.0,HusmanHagberg,Göteborgs kommun,21.12,3.0,Apartment,3290000.0,1.0,1957.0,4900.0,Right of residence,2.0,0.0,2021
19800000,70.0,3132.0,Svensk,Strömstads kommun,21.91,5.0,Holiday Home,19800000.0,0.0,1890.0,10736.0,Right of ownership,2.0,0.0,2021
1530000,66.1,4872.0,Ny,Göteborgs kommun,21.12,2.0,Apartment,1495000.0,1.0,1973.0,2000.0,Right of residence,2.0,1.0,2021
3350000,67.5,4016.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,2018.0,8172.0,Right of residence,4.0,1.0,2021
1395000,66.5,4163.0,Svensk,Uddevalla kommun,22.16,2.0,Apartment,1395000.0,0.0,1991.0,4400.0,Right of residence,1.0,0.0,2021
4105000,67.0,3705.0,Lundin,Göteborgs kommun,21.12,2.5,Apartment,3190000.0,1.0,1905.0,4400.0,Right of residence,4.0,1.0,2021
3200000,67.5,3933.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3050000.0,0.0,2009.0,4860.0,Right of residence,1.0,1.0,2021
3900000,68.0,3777.0,Stadshem,Göteborgs kommun,21.12,2.0,Apartment,3350000.0,0.0,1897.0,4500.0,Right of residence,2.0,0.0,2021
2925000,70.0,3132.0,Fastighetsbyrån,Tjörns kommun,21.71,4.0,Holiday Home,2300000.0,0.0,1981.0,17777.0,Right of ownership,2.0,0.0,2021
450000,66.0,3906.0,Länsförsäkringar,Tidaholms kommun,22.07,2.0,Apartment,210000.0,1.0,1959.0,3960.0,Right of residence,3.0,1.0,2021
1950000,67.0,3132.0,Fastighetsbyrån,Munkedals kommun,23.38,2.0,Farm House,850000.0,0.0,1909.0,11000.0,Right of ownership,2.0,0.0,2021
2040000,68.4,3336.0,Erik,Partille kommun,19.96,2.0,Apartment,1875000.0,1.0,1966.0,5300.0,Right of residence,1.0,0.0,2021
2300000,65.5,4606.0,HusmanHagberg,Kungälvs kommun,21.44,2.5,Apartment,2195000.0,1.0,1974.0,2400.0,Right of residence,2.0,1.0,2021
905000,68.0,4476.0,Fastighetsbyrån,Borås kommun,21.31,3.0,Apartment,695000.0,0.0,1953.0,4400.0,Right of residence,3.0,0.0,2021
1625000,67.5,4255.0,Svensk,Uddevalla kommun,22.16,3.0,Apartment,1295000.0,1.0,1945.0,4596.0,Right of residence,2.0,0.0,2021
2210000,70.0,4030.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,1.0,2010.0,4400.0,Right of residence,1.0,1.0,2021
2215000,68.0,3680.0,Fastighetsbyrån,Ale kommun,21.87,3.0,Apartment,1950000.0,0.0,1953.0,7388.0,Right of residence,2.0,0.0,2021
1125000,70.0,3132.0,Fastighetsbyrån,Mariestads kommun,21.26,4.0,Villa,885000.0,1.0,2015.0,22013.0,Right of ownership,2.0,0.0,2021
1750000,69.0,3830.0,Fastighetsbyrån,Skövde kommun,21.61,2.0,Apartment,1625000.0,1.0,2016.0,5558.0,Right of residence,2.0,0.0,2021
